timestamp,description,transaction_type,transaction_category,transaction_classification,merchant_name,amount,currency,transaction_id,provider_transaction_id,normalised_provider_transaction_id,running_balance,meta,category
2022-07-04T00:00:00Z,ANYVAN LTD,CREDIT,CREDIT,[],,59.17,GBP,c052cb46b0011fcf6472a6f63d01f07c,8bd2be5c16b9cbc09b,txn-6b3def2d898aaca04,"{'currency': 'GBP', 'amount': 656.12}",{'provider_transaction_category': 'FPI'},transfer
2022-07-04T00:00:00Z,LNK ATM LONDON,DEBIT,ATM,[],,-20,GBP,4d07c703d34a29c43585243ef1ce0bbb,f3b1b848ae1092ffca,txn-c6005d8064340540b,"{'currency': 'GBP', 'amount': 636.12}",{'provider_transaction_category': 'CPT'},transfer
2022-07-04T00:00:00Z,LAPTOP DIRECT LTD.,DEBIT,PURCHASE,"['Shopping', 'Electronics & Software']",Laptop,-5,GBP,06b1dfa6f7579e64e94d09f10e738c11,7d6739091b8f3ec933,txn-96728ab65f8b28632,"{'currency': 'GBP', 'amount': 631.12}",{'provider_transaction_category': 'DEB'},shopping
2022-07-04T00:00:00Z,ANIMAL FRIENDS LTD,DEBIT,DIRECT_DEBIT,[],,-3.07,GBP,b459c83dfb98f23084c28009f0569db7,fb2c47a0843350c4c7,txn-621a20526a45b3453,"{'currency': 'GBP', 'amount': 628.05}",{'provider_transaction_category': 'DD'},finances
2022-07-04T00:00:00Z,LNK ATM WITHDRAWAL,DEBIT,ATM,[],,-100,GBP,930fcf23bc99c27f068a64c7866aca08,3567349ef64ec0fecb,txn-7e773ab0f3a8fe722,"{'currency': 'GBP', 'amount': 528.05}",{'provider_transaction_category': 'CPT'},transfer
2022-07-04T00:00:00Z,MR JOHN SMITH,CREDIT,TRANSFER,[],,100,GBP,171dfd15c7b7b1cdda539136adbfac63,0713e669be3e182df8,txn-8dcffb34daca78092,"{'currency': 'GBP', 'amount': 628.05}",{'provider_transaction_category': 'TFR'},transfer
2022-07-04T00:00:00Z,INTUIT LIMITED,DEBIT,DIRECT_DEBIT,[],,-3.59,GBP,db78fa274f069890eb6b6ef7ff2630b0,5b4fff6912c7c2f55e,txn-ce86855ea71d5d93d,"{'currency': 'GBP', 'amount': 624.46}",{'provider_transaction_category': 'DD'},business services
2022-07-04T00:00:00Z,PAYPAL EBAY,CREDIT,PURCHASE,"['Shopping', 'General']",Ebay,25,GBP,6fe26c4bc9a2345d899254d6af6ebdec,c3c4d6763eb2e5c572,txn-5eee17687a54895c2,"{'currency': 'GBP', 'amount': 649.46}",{'provider_transaction_category': 'DEB'},transfer
2022-07-04T00:00:00Z,RENT,DEBIT,BILL_PAYMENT,['Uncategorized'],L&Q,-130,GBP,3eafb9cc9fdfc3f126285ea34052cd0b,d3543b1fee3212c5ea,txn-5ce3846c555a592b4,"{'currency': 'GBP', 'amount': 519.46}",{'provider_transaction_category': 'BP'},rent
2022-07-03T00:00:00Z,MS JANE DOE,CREDIT,TRANSFER,[],,0.89,GBP,bc49f79ed46f336e318d2e57be56ea44,93e0a9a3f2cef06b28,txn-e55a5896a9b304f35,"{'currency': 'GBP', 'amount': 520.35}",{'provider_transaction_category': 'TFR'},transfer
2022-07-03T00:00:00Z,SAVE THE CHANGE,DEBIT,BILL_PAYMENT,[],,-0.41,GBP,c10c822789698cbc2f1950f256edba40,308d1742439f5a07e9,txn-f610991a25f0f9f3f,"{'currency': 'GBP', 'amount': 519.94}",{'provider_transaction_category': 'BP'},savings
2022-07-03T00:00:00Z,MS JANE DOE,CREDIT,TRANSFER,[],,130,GBP,456672a64f5c1ec3c940f46c73948219,521621a9a3aa1f7660,txn-12df4f698a13bdee9,"{'currency': 'GBP', 'amount': 649.94}",{'provider_transaction_category': 'TFR'},transfer
2022-07-03T00:00:00Z,MR JOHN SMITH,CREDIT,TRANSFER,[],,7,GBP,5208f119ea2265b769118c71b278dd04,df805df10d3cced364,txn-91f69dabb2435b243,"{'currency': 'GBP', 'amount': 656.94}",{'provider_transaction_category': 'TFR'},transfer
2022-07-03T00:00:00Z,AA MEMBERSHIP,DEBIT,DIRECT_DEBIT,"['Auto & Transport', 'Auto Payment']",Aa Membership,-23.11,GBP,e8f03c7a978cfad26464efae09cc2fe4,5bd0da55613fb8e649,txn-9e8712cb7d4437175,"{'currency': 'GBP', 'amount': 633.83}",{'provider_transaction_category': 'DD'},transport
2022-07-03T00:00:00Z,VIRGIN GAMES,CREDIT,PURCHASE,"['Gambling', 'Casino']",Virgin Games,35.49,GBP,091c822e99976ca6919ac90148402d6c,91180e7db3a4bd7653,txn-bc52fb1f1ceb6f5e0,"{'currency': 'GBP', 'amount': 669.32}",{'provider_transaction_category': 'DEB'},entertainment
2022-07-03T00:00:00Z,SAVE THE CHANGE,DEBIT,BILL_PAYMENT,[],,-0.01,GBP,9f9f30747e8033d5c72e640614491c8f,31d8007da541a14540,txn-bc8faed0835a2a21e,"{'currency': 'GBP', 'amount': 669.31}",{'provider_transaction_category': 'BP'},savings
2022-07-03T00:00:00Z,GOOGLE PLAY STORE,DEBIT,PURCHASE,"['Shopping', 'Electronics & Software']",Google Play,-2.99,GBP,86c1b6ffc4d90334b43185cc840574ad,b0a917bd7709d5068a,txn-8ec53fef1a58157a5,"{'currency': 'GBP', 'amount': 666.32}",{'provider_transaction_category': 'DEB'},entertainment
2022-07-03T00:00:00Z,TESCO EXTRA,DEBIT,PURCHASE,[],,-30,GBP,4ce089d7cb878dfa33da5a43c56418e6,85eab03b411710f3cb,txn-ab38649a13b5286e4,"{'currency': 'GBP', 'amount': 636.32}",{'provider_transaction_category': 'DEB'},shopping
2022-07-03T00:00:00Z,RETURNED DIRECT DEBIT,CREDIT,CREDIT,[],,40,GBP,a185fc18fd5ce719401982967499f53e,638f196e8d0f9c6c81,txn-a1ef0789471cf6486,"{'currency': 'GBP', 'amount': 676.32}",{'provider_transaction_category': 'DEP'},transfer
2022-07-03T00:00:00Z,LNK ATM LONDON,DEBIT,ATM,[],,-40,GBP,a1f330f42d250b26964ce996bce0d998,73cf7be0928cc83d13,txn-3e4fa225f7ebd2a6c,"{'currency': 'GBP', 'amount': 636.32}",{'provider_transaction_category': 'CPT'},transfer
2022-07-03T00:00:00Z,WWW.ASDA.COM,DEBIT,PURCHASE,"['Shopping', 'Groceries']",Asda,-5,GBP,d6353d9f12e87a0ea521db0f549be8cd,55f8724715e8c6f2a3,txn-bbfdab8c17ec46c9d,"{'currency': 'GBP', 'amount': 631.32}",{'provider_transaction_category': 'DEB'},groceries / food spend
2022-07-02T00:00:00Z,MR JOHN SMITH,CREDIT,TRANSFER,[],,30,GBP,ed90ac6bfe007058ac7a3ce6c971c8b6,94b6eed27f87ae6322,txn-236ebca9989d2fac6,"{'currency': 'GBP', 'amount': 661.32}",{'provider_transaction_category': 'TFR'},transfer
2022-07-02T00:00:00Z,LNK ATM LONDON,DEBIT,ATM,[],,-30,GBP,d98e09ab84c1aeaecbc5eb1b13c3673d,cab21095a5c633f653,txn-21676620ce33383c8,"{'currency': 'GBP', 'amount': 631.32}",{'provider_transaction_category': 'CPT'},transfer
2022-07-02T00:00:00Z,MR JOHN SMITH,CREDIT,TRANSFER,[],,10,GBP,fe354597c5503418b02bf5924e24a598,4d4c4745d04ad313c9,txn-272b1f4e980b530e3,"{'currency': 'GBP', 'amount': 641.32}",{'provider_transaction_category': 'TFR'},transfer
2022-07-02T00:00:00Z,SAVE THE CHANGE,DEBIT,BILL_PAYMENT,[],,-0.59,GBP,e0c28309e9bb5b273cfc6f3ef16c2b8d,4c1054a14f461da27a,txn-bb47660ca4d289215,"{'currency': 'GBP', 'amount': 640.73}",{'provider_transaction_category': 'BP'},savings
2022-07-01T00:00:00Z,TALKTALK TELECOM,DEBIT,PURCHASE,"['Bills and Utilities', 'Internet']",Talktalk,-46.82,GBP,02e179769f2385ba5cc67a77485c9744,cad39b6c838ba0c942,txn-6adfdebc9f7722b68,"{'currency': 'GBP', 'amount': 593.91}",{'provider_transaction_category': 'DEB'},bills and utilities
2022-07-01T00:00:00Z,ACCOUNT OVERDRAFT FEE,DEBIT,BILL_PAYMENT,[],,-0.01,GBP,03112e270aaa9bcc3c0f1f40d02e5639,91be5176fb2d57b09a,txn-6749ec7358fa051b5,"{'currency': 'GBP', 'amount': 593.9}",{'provider_transaction_category': 'BP'},fees and charges
2022-07-01T00:00:00Z,MR JOHN SMITH,DEBIT,TRANSFER,[],,-227,GBP,afcbafdc2d290945ac895292b97431bd,66af0cf59b4540ca51,txn-6c3c65068e5dae1cc,"{'currency': 'GBP', 'amount': 366.9}",{'provider_transaction_category': 'TFR'},transfer
2022-07-01T00:00:00Z,TESCO,DEBIT,PURCHASE,"['Shopping', 'Groceries']",Tesco,-39.99,GBP,8fe34e4b32faeee6cd85cacfa3b6bcd3,da9aa57e1489a90970,txn-e6559e0e578435e41,"{'currency': 'GBP', 'amount': 326.91}",{'provider_transaction_category': 'DEB'},groceries / food spend
2022-07-01T00:00:00Z,REVOLUT,DEBIT,PURCHASE,"['Personal Services', 'Financial Services']",Revolut,-0.01,GBP,339d525a26ec11aae5d2e3839d49bf04,7760c8557e7f5a9b47,txn-9ef8a76cdbbc6964d,"{'currency': 'GBP', 'amount': 326.9}",{'provider_transaction_category': 'DEB'},finances
2022-07-01T00:00:00Z,CENTRA,DEBIT,PURCHASE,"['Shopping', 'Groceries']",Centra,-0.01,GBP,7344c6be7b903ff6ea40a4d4e27a46d9,96c72a08ab38a213bf,txn-a30b00cf6f4e8d296,"{'currency': 'GBP', 'amount': 326.89}",{'provider_transaction_category': 'DEB'},shopping
2022-07-01T00:00:00Z,DUNNES STORES,DEBIT,PURCHASE,[],,-0.01,GBP,651b06256d16ea2adbc2ab898187018f,9f3f4329c654ee55ad,txn-cd93ebbdfb74b3b33,"{'currency': 'GBP', 'amount': 326.88}",{'provider_transaction_category': 'DEB'},shopping
2022-07-01T00:00:00Z,SPAR,DEBIT,PURCHASE,"['Shopping', 'Groceries']",Spar,-0.01,GBP,f79ca1757106fbce2768d530ecd7ac77,bc249b92f45c190a4b,txn-12362b4c5e8798f1a,"{'currency': 'GBP', 'amount': 326.87}",{'provider_transaction_category': 'DEB'},groceries / food spend
2022-07-01T00:00:00Z,SPAR,DEBIT,PURCHASE,"['Shopping', 'Groceries']",Spar,-0.01,GBP,616644b37e81e6c8ae62d463534aca5c,f0bc213c6daa9f5606,txn-a353f2391b6a2abf1,"{'currency': 'GBP', 'amount': 326.86}",{'provider_transaction_category': 'DEB'},groceries / food spend
2022-07-01T00:00:00Z,SUPERVALUE,DEBIT,PURCHASE,[],,-0.01,GBP,ba983031def434b0e24b34c2f3e5564c,fa601877c452149118,txn-6fe12325064a04950,"{'currency': 'GBP', 'amount': 326.85}",{'provider_transaction_category': 'DEB'},groceries / food spend
2022-07-01T00:00:00Z,LIDL,DEBIT,PURCHASE,"['Shopping', 'Groceries']",Lidl,-0.01,GBP,a0e797a770137d9559d3623f2c71b050,d1917bad4bb2408ab9,txn-5bf7a203aa5d33bdb,"{'currency': 'GBP', 'amount': 326.84}",{'provider_transaction_category': 'DEB'},groceries / food spend
2022-07-01T00:00:00Z,APLLEGREEN,DEBIT,PURCHASE,[],,-0.01,GBP,c294e3d72e5b134ccb14f436e6d0d28f,0b982fe53104013388,txn-8ff00bcf9574df17c,"{'currency': 'GBP', 'amount': 326.83}",{'provider_transaction_category': 'DEB'},transport
2022-07-01T00:00:00Z,MCDONALD'S,DEBIT,PURCHASE,"['Food & Dining', 'Restaurants']",McDonald's,-200,GBP,86cf61d896995d5bb8790fd9847db0d8,ec9df19cc65577124b,txn-20646cc970e84fccd,"{'currency': 'GBP', 'amount': 326.82}",{'provider_transaction_category': 'DEB'},restaurants / eating out / delivery
2022-07-01T00:00:00Z,HARVEY NORMAN,DEBIT,PURCHASE,[],,-0.01,GBP,a74067465f90e21b912653f250423f90,567e85a7fa0bbae7d8,txn-534af743fa6c13dac,"{'currency': 'GBP', 'amount': 326.81}",{'provider_transaction_category': 'DEB'},home and garden
2022-07-01T00:00:00Z,ULSTER BANK,DEBIT,PURCHASE,[],,-0.01,GBP,7e1e1a8fdcf08d87340fe6cdf182214c,4202f3066f1c8b170f,txn-b2a94a859aa87dfe4,"{'currency': 'GBP', 'amount': 326.8}",{'provider_transaction_category': 'DEB'},fees and charges
2022-07-01T00:00:00Z,CIRCLE K,DEBIT,PURCHASE,"['Auto & Transport', 'Gas & Fuel']",Circle K,-0.01,GBP,1be6968051fbb8a97a7f3fad79bbbd79,2994fd72950b44d57a,txn-6fc95b79d5267411d,"{'currency': 'GBP', 'amount': 326.79}",{'provider_transaction_category': 'DEB'},transport
2022-07-01T00:00:00Z,BET365,DEBIT,PURCHASE,"['Gambling', 'Betting']",Bet365,-0.01,GBP,c6d7dbc6a28768ddd3347fab87c20230,dc93cc797497781e57,txn-a14741cb361d4e338,"{'currency': 'GBP', 'amount': 326.78}",{'provider_transaction_category': 'DEB'},entertainment
2022-07-01T00:00:00Z,ACCOUNT OVERDRAFT FEE,DEBIT,BILL_PAYMENT,[],,-0.01,GBP,b91ada541426f062431ed40072cb6824,a8f3c560cced5a6f8e,txn-93ab732eefa5f0d4a,"{'currency': 'GBP', 'amount': 326.77}",{'provider_transaction_category': 'BP'},fees and charges
2022-07-01T00:00:00Z,Sainsbury's,DEBIT,PURCHASE,['Shopping'],Sainsbury's,-23.99,GBP,548395ed0f9c7fd4ccfebb7dea13029b,371e867256a3f603d3,txn-f648925d573f126a0,"{'currency': 'GBP', 'amount': 302.78}",{'provider_transaction_category': 'DEB'},groceries / food spend
2022-07-01T00:00:00Z,MR JOHN SMITH,DEBIT,TRANSFER,[],,-20.91,GBP,72036d5eb0637e50e4896e8f109410ec,d09b2991a07b6c692f,txn-72763eadd91a6a435,"{'currency': 'GBP', 'amount': 282.78}",{'provider_transaction_category': 'TFR'},transfer
2022-07-01T00:00:00Z,NUDE FINANCE,DEBIT,PURCHASE,"['Business Services', 'Financial Services']",Nude Finance,-10,GBP,b5a315b408818ec8c3d960b1f5a0f481,ee8a6edfec364a8919,txn-878d3c3e8472a4b7f,"{'currency': 'GBP', 'amount': 272.78}",{'provider_transaction_category': 'DEB'},business services
2022-07-01T00:00:00Z,E.ON NEXT,DEBIT,PURCHASE,"['Bills and Utilities', 'Utilities']",E.on Next,-10,GBP,3ff69f224dd7f1d4c9ac26942df2c76d,d68da81efe432b700a,txn-329201374d7598067,"{'currency': 'GBP', 'amount': 262.78}",{'provider_transaction_category': 'DEB'},bills and utilities
2022-07-01T00:00:00Z,L&G INSURANCE,DEBIT,PURCHASE,[],,-10,GBP,55f6434d93897474b0de785b69e629e1,3758fe0f0ad7d34707,txn-8f714c7982ac49c84,"{'currency': 'GBP', 'amount': 252.78}",{'provider_transaction_category': 'DEB'},finances
2022-07-01T00:00:00Z,HALIFAX,DEBIT,PURCHASE,"['Business Services', 'Financial Services']",Halifax,-10,GBP,0d481174980980106bb9bd39f5d2010a,e0eb4a8f0085654e00,txn-19d8e99110176bfd3,"{'currency': 'GBP', 'amount': 242.78}",{'provider_transaction_category': 'DEB'},finances
2022-07-01T00:00:00Z,OVO ENERGY,DEBIT,PURCHASE,"['Bills and Utilities', 'Utilities']",,-10,GBP,d62e7d79b81ce6ac7b5904e1104f1818,c53b2aa77843830ee8,txn-d6710507c628c441e,"{'currency': 'GBP', 'amount': 232.78}",{'provider_transaction_category': 'DEB'},bills and utilities
2022-06-28T00:00:00Z,TSB CLEVELEYS,CREDIT,CASH,[],,420,GBP,b2901a3eb90da47e2ac62e0289e1b608,c0a452906c23acf952,txn-7a648d5075e5e6757,"{'currency': 'GBP', 'amount': -640.42}",{'provider_transaction_category': 'CSH'},transfer
2022-06-28T00:00:00Z,AMAZON INT'L,DEBIT,PURCHASE,['Shopping'],Amazon,-36.59,GBP,e4757bd91b10f1bb73b01fe06869efc5,dc363de42d9aa1275d,txn-042578a3cfaca9e89,"{'currency': 'GBP', 'amount': -677.01}",{'provider_transaction_category': 'DEB'},shopping
2022-06-28T00:00:00Z,RETURNED DD,CREDIT,CREDIT,[],,40,GBP,c7c7e8e2f25edc547bd67e114339446a,6ca21d62c1c78683e8,txn-c77a3d92c03aa2ff6,"{'currency': 'GBP', 'amount': -637.01}",{'provider_transaction_category': 'DEP'},transfer
2022-06-28T00:00:00Z,MR JOHN SMITH,DEBIT,TRANSFER,[],,-32.72,GBP,99fc5e1575cc2ae426e7dcde540880e7,626c68324fe4fce4ae,txn-35d81e01cfa82397f,"{'currency': 'GBP', 'amount': -669.73}",{'provider_transaction_category': 'TFR'},transfer
2022-06-28T00:00:00Z,WORKING TAX CREDIT,CREDIT,CREDIT,[],,22.42,GBP,a374c96ded8d9a1507e13fe2437963f5,1956751d2b0d3ea740,txn-f217914fc01760653,"{'currency': 'GBP', 'amount': -647.31}",{'provider_transaction_category': 'BGC'},taxes
2022-06-27T00:00:00Z,MS JANE DOE,DEBIT,TRANSFER,[],,-7.93,GBP,eac8d4fc1ba91d620dea2abfd87c2770,c43b8c0a8000717426,txn-54e22e4f9f06b8dca,"{'currency': 'GBP', 'amount': -655.24}",{'provider_transaction_category': 'TFR'},transfer
2022-06-27T00:00:00Z,CIRCLE UK TRADING REFUND,CREDIT,CREDIT,[],,50.59,GBP,86b740e5e688bd9d98834979aca802fc,5e1391acdcb97b131e,txn-77f8ce56fbd1082db,"{'currency': 'GBP', 'amount': -604.65}",{'provider_transaction_category': 'DEP'},transfer
2022-06-27T00:00:00Z,MS JANE DOE,CREDIT,TRANSFER,[],,15.86,GBP,2aa790b5ef577a7bff57a150b729eefe,1c19ee4b41aa82a565,txn-59de23748a9fbc511,"{'currency': 'GBP', 'amount': -588.79}",{'provider_transaction_category': 'TFR'},transfer
2022-06-27T00:00:00Z,DVLA LICENSE,DEBIT,DIRECT_DEBIT,[],,-20.56,GBP,55469a284b874601d704b5c4b57885d6,f286296e21cd6f2071,txn-b438ee2ae2e2b353e,"{'currency': 'GBP', 'amount': -609.35}",{'provider_transaction_category': 'DD'},transport
2022-06-27T00:00:00Z,E&L INSURANCE,DEBIT,DIRECT_DEBIT,[],,-2.99,GBP,edbe98fc3f6ce90df65b78a9e7e1d589,f44b1c88e2cf770b7b,txn-3acb753fb835570b5,"{'currency': 'GBP', 'amount': -612.34}",{'provider_transaction_category': 'DD'},finances
2022-06-27T00:00:00Z,TESCO ONLINE SHOPPING,DEBIT,DIRECT_DEBIT,[],,-23.62,GBP,2f3e54bcd8622e5e46d566970f691893,396129b8c0144d33cd,txn-48aa0949817563940,"{'currency': 'GBP', 'amount': -635.96}",{'provider_transaction_category': 'DD'},groceries / food spend
2022-06-27T00:00:00Z,PAYPAL EBAY,DEBIT,PURCHASE,"['Shopping', 'General']",Ebay,-7.56,GBP,f26a2e977ca38a6714438620ebeaa463,4fb615f7e38f9cfeb3,txn-9a5827cc8762e9f6e,"{'currency': 'GBP', 'amount': -643.52}",{'provider_transaction_category': 'DEB'},shopping
2022-06-25T00:00:00Z,CASHBACK,CREDIT,CASH,[],,70,GBP,c331d3fab4a0cd3d02a59201962d8124,5b364e5f11fd0cfe9b,txn-abcbb01fde8f9d2ce,"{'currency': 'GBP', 'amount': -573.52}",{'provider_transaction_category': 'CSH'},transfer
2022-06-25T00:00:00Z,MENS HEALTH SUBSCRIPTION,DEBIT,DIRECT_DEBIT,[],,-24.5,GBP,921133554bec20edc243c773fb581ddd,73a4eba47d80ecdeab,txn-cb7e042f70b82a2f0,"{'currency': 'GBP', 'amount': -598.02}",{'provider_transaction_category': 'DD'},entertainment
2022-06-25T00:00:00Z,OUTGOING DD,DEBIT,DIRECT_DEBIT,[],,-10,GBP,f9a65591117005d89d869e3b11ff93fd,5.07E+17,txn-0a1ca769e2c0c9e1c,"{'currency': 'GBP', 'amount': -608.02}",{'provider_transaction_category': 'DD'},transfer
2022-06-25T00:00:00Z,SAVE THE CHANGE,DEBIT,BILL_PAYMENT,[],,-0.41,GBP,d5657548affd67da3f93630af89ce53b,21d1338c8f41d27250,txn-9034e22e1f294e238,"{'currency': 'GBP', 'amount': -608.43}",{'provider_transaction_category': 'BP'},savings
2022-06-25T00:00:00Z,AMAZON PLC,DEBIT,PURCHASE,['Shopping'],Amazon,-36.59,GBP,32bb2afac1dfeed31c3c5cbfb6bb18da,89aa45b2c968a15636,txn-b615532e1a36efe52,"{'currency': 'GBP', 'amount': -645.02}",{'provider_transaction_category': 'DEB'},shopping
2022-06-25T00:00:00Z,SAVE THE CHANGE,DEBIT,BILL_PAYMENT,[],,-0.5,GBP,bfe20dd1d4e0fb2f8cfea6a29e0b4f7f,b0765664b44ded8013,txn-dd6040159b4504ed6,"{'currency': 'GBP', 'amount': -645.52}",{'provider_transaction_category': 'BP'},savings
2022-06-25T00:00:00Z,WWW.BINGO.COM,DEBIT,PURCHASE,"['Gambling', 'Betting']",J & S Bingo,-10.5,GBP,d1a3e175e08c8e7a44ef9c210f1dc090,4a02a9ac3441cac7f4,txn-4af6de35567d654ed,"{'currency': 'GBP', 'amount': -656.02}",{'provider_transaction_category': 'DEB'},entertainment
2022-06-23T00:00:00Z,MORSES CLUB LTD,DEBIT,PURCHASE,"['Personal Services', 'Financial Services']",Morses Club,-30,GBP,11d890054dfd2324b68c155270ee59aa,747f3f774d29835301,txn-430a6f4a7fd4e69e4,"{'currency': 'GBP', 'amount': -626.02}",{'provider_transaction_category': 'DEB'},finances
2022-06-23T00:00:00Z,ANYVAN LTD,CREDIT,CREDIT,[],,32.5,GBP,b40d28f96ed00a0239cca42a7e78b400,0b9cb6253b424e8f42,txn-e21937d8a834b44d1,"{'currency': 'GBP', 'amount': -593.52}",{'provider_transaction_category': 'FPI'},transfer
2022-06-23T00:00:00Z,LNK ATM WITHDRAWAL,DEBIT,ATM,[],,-100,GBP,389f2170c7ca0cfdde248dd2430eb336,1abcaf4efd2ecfc140,txn-d69cac838755c1ab9,"{'currency': 'GBP', 'amount': -693.52}",{'provider_transaction_category': 'CPT'},transfer
2022-06-23T00:00:00Z,SAVE THE CHANGE,DEBIT,BILL_PAYMENT,[],,-1.57,GBP,e1ed641fb5501569d98ed22bfbb2b9cb,ca9612d1728c68fd27,txn-739bf32e7b22c1c21,"{'currency': 'GBP', 'amount': -695.09}",{'provider_transaction_category': 'BP'},savings
2022-06-23T00:00:00Z,WWW.METROBANK.COM,DEBIT,PURCHASE,[],,-20,GBP,ea1ad69ce653f6d12fa70073a919b8c5,4702eed549ae52361f,txn-85df26b5e6e90e52f,"{'currency': 'GBP', 'amount': -715.09}",{'provider_transaction_category': 'DEB'},transfer
2022-06-22T00:00:00Z,AMAZON INT'L,DEBIT,PURCHASE,['Shopping'],Amazon,-5,GBP,29a7d56e81ca098ac081b9eba1a5cc61,7d02cc09b7fc519ccc,txn-3cbd84c44fea0ffef,"{'currency': 'GBP', 'amount': -720.09}",{'provider_transaction_category': 'DEB'},shopping
2022-06-22T00:00:00Z,SAVE THE CHANGE,DEBIT,BILL_PAYMENT,[],,-0.01,GBP,1356dcf5bc7d3de5cfab4c0f1b81ec90,e9c58aaeac7d581aea,txn-4a5d1bdb3a0355c3e,"{'currency': 'GBP', 'amount': -720.1}",{'provider_transaction_category': 'BP'},savings
2022-06-22T00:00:00Z,TESCO MOBILE LTD,DEBIT,PURCHASE,"['Bills and Utilities', 'Mobile Phone']",Tesco Mobile,-39.25,GBP,5d2bf4881fb6590a60c34b660daa82cf,e0fd67f82253c31e91,txn-c4265e14062871877,"{'currency': 'GBP', 'amount': -759.35}",{'provider_transaction_category': 'DEB'},bills and utilities
2022-06-22T00:00:00Z,PAYPAL WWW.EBAY.COM,DEBIT,PURCHASE,"['Shopping', 'General']",Ebay,-36.59,GBP,6c42228425d1adcf223b69b48a553e1f,8353c9418d979551df,txn-51454bb6c4854d0d1,"{'currency': 'GBP', 'amount': -795.94}",{'provider_transaction_category': 'DEB'},shopping
2022-06-22T00:00:00Z,OAKAM LIMITED,DEBIT,PURCHASE,"['Personal Services', 'Financial Services']",Oakam,-36.59,GBP,d0cd6354db59c887c3362e364ca4d375,c1309849c894ab3a5a,txn-acd7cfe2de1d0c674,"{'currency': 'GBP', 'amount': -832.53}",{'provider_transaction_category': 'DEB'},finances
2022-06-20T00:00:00Z,REGENDA REDWING,DEBIT,PURCHASE,[],,-150,GBP,8b0bbaf5786e57ce36ed6e66f2615861,99494353bab70c1dc6,txn-0eded21f7434ea6ce,"{'currency': 'GBP', 'amount': -982.53}",{'provider_transaction_category': 'DEB'},rent
2022-06-20T00:00:00Z,WORKING TAX CREDIT,CREDIT,CREDIT,[],,22.42,GBP,b4db8597101741f5812c53b286f977cc,0137763e5d2e026e51,txn-769575dd3d290010e,"{'currency': 'GBP', 'amount': -960.11}",{'provider_transaction_category': 'BGC'},taxes
2022-06-20T00:00:00Z,PARKRETAIL.CO.UK,DEBIT,PURCHASE,['Shopping'],Park Retail,-550,GBP,269d0ed123c01dedadf5acea9839aaad,e52bd768a39e3cb9b7,txn-4910c34e7641c1fab,"{'currency': 'GBP', 'amount': -1510.11}",{'provider_transaction_category': 'DEB'},business services
2022-06-20T00:00:00Z,CHILD TAX CREDIT,CREDIT,CREDIT,[],,345.13,GBP,ff1dc267d28cc3f7f419128551903d41,fe6bb1c37df9a7a6ee,txn-d416943eb92a553f5,"{'currency': 'GBP', 'amount': -1164.98}",{'provider_transaction_category': 'BGC'},taxes
2022-06-19T00:00:00Z,AMAZON PRIME,DEBIT,PURCHASE,['Shopping'],Amazon,-7.99,GBP,071317111b98b5bceb72f0e5d76666d0,9a1d218d326dddde16,txn-86d03aa015f44cc0a,"{'currency': 'GBP', 'amount': -1172.97}",{'provider_transaction_category': 'DEB'},shopping
2022-06-19T00:00:00Z,CLEVELEYS.COM,CREDIT,CREDIT,[],,1450.42,GBP,69ca52310292be585d608e53289e1266,437aed83280a8827d0,txn-59e9227cee22d1016,"{'currency': 'GBP', 'amount': 277.45}",{'provider_transaction_category': 'DEP'},salary
2022-06-18T00:00:00Z,CIRCLE UK TRADING,CREDIT,CREDIT,[],,82.21,GBP,35dd3eb05bd9d44ea30b1041a691c8b9,04f29b34949fe774c4,txn-92d0d957c8d1bebc5,"{'currency': 'GBP', 'amount': 359.66}",{'provider_transaction_category': 'FPI'},finances
2022-06-17T00:00:00Z,MR JOHN SMITH,CREDIT,CREDIT,[],,137.6,GBP,eb56cb1d285243f5c6c25ebfbb5644a1,eba26e28b17d063342,txn-71172d11dd8b69a3c,"{'currency': 'GBP', 'amount': 497.26}",{'provider_transaction_category': 'BGC'},transfer
2022-06-17T00:00:00Z,AA INSURANCE,DEBIT,DIRECT_DEBIT,"['Auto & Transport', 'Auto Insurance']",Axa,-12.73,GBP,ff4852abb8dad8f69cf246c5d46afa44,c0f696f16435b87b9b,txn-84290b7054d012d17,"{'currency': 'GBP', 'amount': 484.53}",{'provider_transaction_category': 'DD'},finances
2022-06-17T00:00:00Z,AXA WEALTH LTD,DEBIT,DIRECT_DEBIT,[],,-40,GBP,b5302b0b30a47ac03f72f08741d705a1,50d0867a223e45e13c,txn-3daeaf8eae4c9d93d,"{'currency': 'GBP', 'amount': 444.53}",{'provider_transaction_category': 'DD'},finances
2022-06-17T00:00:00Z,MORRISONS PETROL,DEBIT,PURCHASE,"['Shopping', 'Groceries']",WM Morrisons,-20,GBP,1219dce4cb53dd50b3bcf9b7aba90564,36cddf263511124109,txn-679f8b7a919ca1aa9,"{'currency': 'GBP', 'amount': 424.53}",{'provider_transaction_category': 'DEB'},transport
2022-06-17T00:00:00Z,SAVE THE CHANGE,DEBIT,BILL_PAYMENT,[],,-0.63,GBP,90ab481ace3c92c18958483b5e398a00,2606c35d1cbb92a63c,txn-30ad21a73e794a447,"{'currency': 'GBP', 'amount': 423.9}",{'provider_transaction_category': 'BP'},savings
